,h_id,r_id,t_id,predicted_head,rank_filtered_anyburl,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,difference_psi,better_predicted_by_anyburl_t20,similar_triples
354,4039,2,21,False,5.0,5,4,5,5,3,6,1.0,0,6
355,4039,2,21,True,5576.0,1310,788,994,1405,1083,2280,0.5004514451653062,-1,1252
356,10043,22,3969,False,60.0,51,23,64,29,72,69,0.8159340378374964,0,0
357,10043,22,3969,True,783.0,1172,178,1670,212,1858,1940,1.0000444413581688,0,2
358,14034,2,286,False,2.0,3,2,2,4,2,3,1.0132772948705702,0,3
359,14034,2,286,True,859.0,1861,1160,1988,2803,828,2524,1.132501839034836,0,2308
360,3020,1,5846,False,2.0,3,2,2,4,3,3,1.0000000049997342,0,20
361,3020,1,5846,True,36.0,4,1,1,8,7,3,0.8509817272477082,0,34
364,7359,10,628,False,54.0,3,2,5,3,2,5,0.7002980080026122,-1,0
365,7359,10,628,True,2050.0,73,71,108,15,23,147,0.2939359194606077,-1,39
366,950,2,5,False,1.0,1,1,1,2,1,1,1.0,0,5
367,950,2,5,True,794.0,1787,1295,1439,2376,1550,2275,1.3284570193566534,1,3746
368,9175,18,31,False,1.0,1,1,1,1,1,1,1.0,0,2
369,9175,18,31,True,41.0,56,44,106,25,76,28,1.0001690162722463,0,975
370,4884,2,408,False,1.0,1,1,1,1,1,1,1.0,0,5
371,4884,2,408,True,41.0,111,101,65,86,199,103,1.7259434776226084,1,332
372,14403,1,3224,False,11.0,5,4,4,6,5,8,0.9999893123598128,0,2
373,14403,1,3224,True,616.0,262,237,108,276,160,527,0.8257238912784332,0,48
374,10875,0,3041,False,514.0,72,134,73,49,58,44,0.5882124574441058,-1,0
375,10875,0,3041,True,444.0,190,321,162,143,195,131,0.9999999981818016,0,4
376,12648,2,55,False,1.0,2,2,2,1,2,1,1.0042662116040957,0,5
377,12648,2,55,True,1108.0,601,1306,150,266,1090,192,0.7675864978355113,-1,1451
378,15676,2,25,False,1.0,3,3,3,3,2,3,1.4930643127364438,1,2
379,15676,2,25,True,71.0,1328,1997,577,1845,1115,1104,1.8285092808717485,1,1758
380,347,4,170,False,9.0,4,2,4,4,3,6,0.2175067745797959,-1,0
381,347,4,170,True,4156.0,321,78,128,210,826,361,0.3328217352475642,-1,241
382,14894,27,927,False,1.0,1,1,1,1,1,1,1.0,0,0
383,14894,27,927,True,371.0,971,1174,1699,819,612,551,1.1868954659296402,0,206
384,8175,10,927,False,1.0,2,2,1,1,1,3,1.0000000000003717,0,3
385,8175,10,927,True,612.0,1116,1012,775,1226,588,1980,1.2623201747986863,1,182
386,10822,27,1840,False,1.0,1,1,1,1,1,1,1.0,0,2
387,10822,27,1840,True,103.0,377,310,436,682,200,259,1.5728724716044922,1,91
388,12250,2,139,False,1.0,3,3,2,2,4,2,1.0456094505583318,0,7
389,12250,2,139,True,85.0,153,113,17,183,191,260,1.1046261880043573,0,2927
390,12872,1,6084,False,3.0,1,1,1,1,1,1,0.9999781041862128,0,1
391,12872,1,6084,True,732.0,254,140,285,218,402,225,0.8256658086140078,0,132
392,7283,17,789,False,2.0,2,1,2,1,1,3,1.0,0,0
393,7283,17,789,True,827.0,387,279,339,364,168,783,0.9401833459286152,0,243
394,15433,10,641,False,9.0,1,2,1,1,1,1,0.5168752183031493,-1,2
395,15433,10,641,True,4182.0,50,49,116,44,25,14,0.2380355951113751,-1,155
396,3831,22,5398,False,1.0,1,2,1,1,1,1,1.0,0,0
397,3831,22,5398,True,40.0,15,50,2,4,6,14,0.9399788981590352,0,28
398,8688,1,2056,False,27.0,6,4,4,9,7,6,0.9999765917655652,0,1
399,8688,1,2056,True,2118.0,214,194,191,306,118,259,0.3791343290774526,-1,20
400,8429,3,945,False,1.0,1,1,1,1,1,1,1.0,0,0
401,8429,3,945,True,15.0,5,5,4,5,4,6,0.9999499604651546,0,130
402,9168,2,224,False,6.0,10,5,16,19,5,6,1.6376387867482198,1,8
403,9168,2,224,True,344.0,1404,584,2439,2511,934,552,1.584856856088575,1,908
404,2930,11,4274,False,1.0,1,1,1,1,1,1,1.0,0,0
405,2930,11,4274,True,2.0,3,2,4,2,3,3,1.0000617797105034,0,44
406,12589,11,8126,False,1.0,1,1,1,1,1,1,1.0,0,1
407,12589,11,8126,True,1.0,1,1,1,1,1,1,1.0,0,31
408,13198,14,237,False,9.0,1,1,1,1,1,1,0.3645697534120035,-1,0
409,13198,14,237,True,2942.0,1,1,1,1,1,1,0.3242605868742273,-1,40
410,6319,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0
411,6319,3,31,True,155.0,4,5,5,2,4,4,0.8389827266815794,0,4666
412,1971,2,4730,False,28.0,20,20,24,19,22,16,0.999988242463344,0,3
413,1971,2,4730,True,939.0,570,668,642,274,693,572,0.8004645994177146,0,68
414,6681,23,453,False,6.0,18,9,35,5,17,24,1.0000000000002425,0,16
415,6681,23,453,True,4.0,2,1,5,1,1,3,0.9999999996028712,0,5
416,4565,16,6638,False,11.0,1,1,1,2,1,2,0.0780104937970774,-1,0
418,11854,24,3273,False,11.0,2,2,2,1,1,2,0.4694085704483102,-1,0
419,11854,24,3273,True,536.0,4,3,2,2,3,10,0.4694025407391078,-1,35
420,2511,6,354,False,14.0,10,15,15,4,13,3,0.8112443559723596,0,0
422,15922,2,1516,False,39.0,1,1,1,1,1,1,0.4195035396405139,-1,3
423,15922,2,1516,True,883.0,16,11,14,17,22,17,0.358973853670381,-1,220
424,6757,0,9269,False,512.0,904,1472,731,1115,779,424,1.2499812457810195,1,11
425,6757,0,9269,True,794.0,271,434,236,278,247,162,0.6470757759964638,-1,4
426,7321,2,337,False,1.0,1,1,1,1,1,1,1.0,0,9
427,7321,2,337,True,2.0,28,92,19,10,15,4,1.070950815941001,0,2178
428,658,2,599,False,50.0,28,38,14,29,35,24,0.999999999999284,0,11
429,658,2,599,True,1031.0,1815,3154,523,1305,2857,1235,1.1054091266098556,0,170
430,12803,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0
431,12803,3,31,True,82.0,15,18,15,7,19,16,0.9469530583159206,0,4666
432,14656,14,11325,False,8.0,6,4,4,8,8,4,0.9999999999999644,0,3
433,14656,14,11325,True,382.0,323,244,65,536,594,178,0.9999589774817784,0,28
434,3660,2,14114,False,156.0,129,156,197,154,73,65,0.9999999997702176,0,13
435,3660,2,14114,True,1237.0,1257,1636,2045,2036,397,171,1.0000083980698933,0,8
436,11432,14,288,False,1.0,1,1,1,1,1,1,1.0,0,0
437,11432,14,288,True,135.0,112,50,130,23,118,239,0.9390053220839544,0,2440
438,16734,25,317,False,1.0,1,1,1,1,1,1,1.0,0,0
439,16734,25,317,True,7.0,64,7,18,49,71,173,4.859360646256062,1,356
440,1695,1,80,False,1.0,1,1,1,1,1,1,1.0,0,32
441,1695,1,80,True,2.0,4,3,4,8,1,2,1.0139820650394868,0,182
442,9604,2,273,False,1.0,1,1,1,1,1,1,1.0,0,4
443,9604,2,273,True,50.0,30,30,23,26,47,23,0.9999942471410054,0,775
444,15865,3,87,False,1.0,1,1,1,1,1,1,1.0,0,0
445,15865,3,87,True,47.0,94,50,74,144,89,115,1.0334097386679186,0,1659
446,10660,2,141,False,3.0,4,4,3,4,3,5,1.5067948009577183,1,4
447,10660,2,141,True,67.0,957,904,618,1456,804,1004,1.3108610939196168,1,1524
448,6914,25,317,False,15.0,3,4,7,2,1,1,0.2492024034372798,-1,2
449,6914,25,317,True,8085.0,7135,8328,13395,4786,5006,4160,0.2491954022988505,-1,356
450,15738,2,1129,False,24.0,17,15,15,25,14,14,0.9046177042936766,0,10
451,15738,2,1129,True,2961.0,185,282,60,336,230,19,0.5198873289072082,-1,163
452,6306,0,9761,False,1749.0,3378,1922,3854,4846,3462,2805,1.6666222155733188,1,3
454,16869,2,309,False,45.0,62,85,34,63,43,83,1.0,0,2
455,16869,2,309,True,5322.0,9996,12235,4704,12332,8883,11828,105912.76710266508,1,909
456,11822,13,2022,False,3.0,12,17,14,13,5,13,1.4129349166171254,1,0
457,11822,13,2022,True,475.0,3339,4831,4791,3177,2067,1827,2.5904293778562804,1,147
458,6052,7,1852,False,1.0,1,1,1,1,1,1,1.0,0,23
459,6052,7,1852,True,1.0,1,1,1,1,1,1,1.0,0,78
460,11640,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0
461,11640,3,31,True,2.0,35,38,21,15,19,82,1.1124997202367015,0,4666
462,4099,2,4935,False,80.0,44,30,45,36,50,59,0.9999999999999512,0,7
463,4099,2,4935,True,1053.0,945,398,1212,482,1352,1283,0.9999598693433316,0,39
464,2842,1,4247,False,35.0,5,5,5,5,4,8,0.8167337396305155,0,2
465,2842,1,4247,True,1811.0,206,191,104,238,248,247,0.5093532076526582,-1,62
466,15725,2,139,False,1.0,1,1,1,1,1,1,1.0,0,6
467,15725,2,139,True,71.0,109,86,93,105,201,62,1.0000382377498018,0,2927
468,179,2,278,False,1.0,1,1,1,1,1,1,1.0,0,3
469,179,2,278,True,7.0,716,1129,135,423,1284,610,1.515199333043358,1,4431
470,15863,10,399,False,1.0,1,1,1,1,1,1,1.0,0,4
471,15863,10,399,True,141.0,195,220,196,128,202,231,1.1581263367079595,0,618
472,6675,2,676,False,135.0,27,28,3,38,49,18,0.5314582489588954,-1,19
473,6675,2,676,True,3952.0,241,205,30,515,309,146,0.3813157701234002,-1,96
474,11137,4,2893,False,3.0,3,1,2,2,3,6,1.0,0,0
475,11137,4,2893,True,1018.0,561,22,129,528,1027,1097,0.9550590538305632,0,32
476,10850,4,3216,False,1.0,2,2,1,2,1,2,1.0000134754568972,0,1
477,10850,4,3216,True,357.0,315,366,362,331,237,280,0.8101290792713648,0,131
478,10355,2,485,False,3.0,2,2,2,3,3,1,0.7068121373307544,-1,2
479,10355,2,485,True,7687.0,1927,2163,1760,1581,2533,1596,0.2859479549669154,-1,2502
480,7710,11,344,False,1.0,1,1,1,1,1,1,1.0,0,1
481,7710,11,344,True,41.0,56,59,47,76,49,47,1.000029749886624,0,1206
482,9906,2,139,False,2.0,1,1,2,2,1,1,0.9225874125874126,0,3
483,9906,2,139,True,658.0,581,301,410,1423,108,664,0.9604664738779872,0,2927
484,3316,2,309,False,13.0,4,5,3,2,6,4,0.7844647646073306,-1,2
485,3316,2,309,True,1383.0,808,1640,715,372,836,478,0.9417121598749648,0,909
486,12606,2,12519,False,272.0,19,12,10,32,15,25,0.5759351509583748,-1,12
487,12606,2,12519,True,5083.0,31,7,5,99,16,26,0.0120050605431669,-1,24
488,11419,2,286,False,4.0,1,1,1,1,1,1,0.6662327701845893,-1,4
489,11419,2,286,True,7278.0,782,1363,878,215,870,582,0.3963512830268919,-1,2308
490,8966,2,485,False,1.0,1,1,1,1,1,1,1.0,0,2
491,8966,2,485,True,223.0,122,89,194,130,157,41,0.9999338026437768,0,2502
492,7869,2,309,False,29.0,12,14,13,10,17,8,0.8911723267880957,0,2
493,7869,2,309,True,3520.0,3107,3732,3218,1901,4946,1737,0.7778540652783451,-1,909
494,7333,2,5,False,5.0,5,4,5,3,5,6,1.0,0,3
495,7333,2,5,True,5291.0,2995,1573,3144,1796,4004,4456,0.65375851661685,-1,3746
496,6350,2,1042,False,20.0,27,16,37,27,21,36,1.0000000040111725,0,6
497,6350,2,1042,True,881.0,3893,3498,5390,2583,1244,6748,1.4663894241616766,1,427
498,7611,10,479,False,1.0,7,5,3,4,12,9,1.3312685857703876,1,1
499,7611,10,479,True,32.0,199,30,38,210,358,361,1.3312154298041974,1,27
500,9862,2,1735,False,19.0,30,33,34,30,27,25,1.0,0,5
501,9862,2,1735,True,805.0,1464,1807,1506,1557,1012,1436,1.0931522482859362,0,183
502,11213,10,2859,False,33.0,17,15,16,24,14,16,0.9999999991540014,0,3
503,11213,10,2859,True,236.0,117,136,125,136,140,49,0.9999999942684354,0,17
504,110,7,4901,False,11.0,18,9,14,37,30,2,1.073225476088891,0,93
505,110,7,4901,True,3.0,6,1,8,7,13,1,1.128472222222222,0,55
506,7701,2,278,False,1.0,1,1,1,1,1,1,1.0,0,6
507,7701,2,278,True,95.0,1553,1716,1195,671,1446,2738,1.6678186362678828,1,4431
508,8956,2,485,False,1.0,2,2,2,1,1,2,1.3087959971502892,1,5
509,8956,2,485,True,72.0,403,373,587,297,330,426,1.2321764836286595,1,2502
510,5572,3,87,False,1.0,1,1,1,1,1,1,1.0,0,0
511,5572,3,87,True,809.0,5,7,4,4,8,2,0.8672682959048877,0,1659
512,110,7,939,False,1.0,3,3,3,2,7,2,1.2670819276413807,1,93
513,110,7,939,True,1.0,1,1,1,1,1,1,1.0,0,25
514,229,7,6219,False,1.0,2,6,1,1,1,2,1.3694312512906346,1,77
515,229,7,6219,True,1.0,4,1,3,2,12,1,1.4,1,50
516,15990,2,408,False,1.0,1,1,1,1,1,1,1.0,0,9
517,15990,2,408,True,6.0,1,1,1,1,1,1,0.9999570470163603,0,332
518,2299,7,804,False,1.0,3,2,3,4,6,2,1.1938948558507632,0,20
519,2299,7,804,True,1.0,6,12,4,1,7,8,1.318510143835186,1,43
520,16814,2,7977,False,155.0,141,70,209,89,95,241,0.9999999999999992,0,4
521,16814,2,7977,True,2176.0,1709,749,2550,678,1124,3442,0.9999118394880312,0,12
522,4174,2,2256,False,8.0,3,2,2,3,4,3,0.890300805004375,0,5
523,4174,2,2256,True,3107.0,415,293,240,144,752,647,0.5584171365879169,-1,563
524,4249,0,13058,False,1.0,1,1,1,1,1,1,1.0,0,3
525,4249,0,13058,True,1.0,1,1,1,1,1,1,1.0,0,0
526,13208,10,3156,False,78.0,41,46,40,51,32,36,0.8720116330345894,0,4
527,13208,10,3156,True,7133.0,294,283,353,474,124,237,3.5770260373598514e-05,-1,10
528,6999,2,485,False,1.0,2,2,2,1,1,2,1.231297911710283,1,3
529,6999,2,485,True,62.0,237,190,430,108,97,360,1.1587428532291963,0,2502
530,10284,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0
531,10284,11,39,True,10.0,1032,274,2393,792,730,973,1.2910590687039103,1,3928
532,15705,2,83,False,1.0,1,1,1,1,1,1,1.0,0,3
533,15705,2,83,True,346.0,1057,803,1154,1405,1249,672,1.558637785348084,1,2455
534,9794,6,1407,False,31.0,265,60,92,96,755,320,1.541769192533188,1,3
536,693,11,168,False,1.0,1,1,1,1,1,1,1.0,0,3
537,693,11,168,True,1336.0,363,164,492,443,263,453,0.8258633971497725,0,2346
538,16597,3,87,False,1.0,1,1,1,1,1,1,1.0,0,0
539,16597,3,87,True,99.0,7,5,5,5,16,3,0.939588380817218,0,1659
540,10824,10,164,False,13.0,2,1,2,3,2,3,0.5066723032480801,-1,2
541,10824,10,164,True,526.0,130,72,83,138,147,208,0.7378469660573328,-1,139
542,15015,20,3493,False,4.0,2,2,1,4,1,2,0.9999934474983382,0,0
543,15015,20,3493,True,145.0,88,35,88,182,51,82,0.999959520097201,0,57
544,6400,3,370,False,1.0,1,1,1,1,1,1,1.0,0,1
545,6400,3,370,True,35.0,144,185,116,149,78,190,1.2394138679570998,1,564
546,7693,2,2805,False,12.0,1,1,1,1,1,1,0.4248630031666708,-1,4
547,7693,2,2805,True,141.0,1,1,1,1,1,1,0.4684198181688771,-1,41
548,4400,4,1727,False,5.0,21,21,16,27,36,7,1.1562008751495356,0,1
549,4400,4,1727,True,1157.0,3515,3117,3574,3840,5004,2042,1.508468880451779,1,134
550,804,1,3731,False,1.0,1,1,1,1,1,1,1.0,0,22
551,804,1,3731,True,5.0,5,5,5,7,3,6,1.0,0,166
552,8715,2,21,False,7.0,3,2,2,5,2,2,0.6684350157094335,-1,5
553,8715,2,21,True,5336.0,1010,588,1229,1650,871,711,0.4822739164566177,-1,1252
554,3926,0,2480,False,3044.0,1900,1012,498,4936,2236,819,0.9999999999920164,0,10
555,3926,0,2480,True,128.0,472,141,34,1924,221,41,0.9999999950001668,0,1
556,11831,13,401,False,21.0,4,4,4,4,3,3,0.902991230615214,0,0
557,11831,13,401,True,2308.0,926,1211,787,661,1419,554,0.9999867815773752,0,141
558,8882,14,8266,False,19.0,11,13,5,9,16,10,0.999999999676078,0,6
559,8882,14,8266,True,503.0,35,89,6,11,57,11,0.9999773232814548,0,15
560,969,2,25,False,1.0,2,1,1,2,2,2,1.2600384615384617,1,7
561,969,2,25,True,358.0,1442,1637,1370,1730,1754,718,1.3991238127893024,1,1758
562,1286,14,288,False,1.0,1,1,1,1,1,1,1.0,0,0
563,1286,14,288,True,80.0,25,6,60,41,12,5,0.962001130887174,0,2440
564,16255,5,5956,False,1.0,1,1,1,1,1,1,1.0,0,6
565,16255,5,5956,True,1.0,1,1,1,1,1,1,1.0,0,20
566,9536,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0
567,9536,11,39,True,142.0,882,201,1422,189,1346,1254,1.1789779628700885,0,3928
568,6459,2,337,False,1.0,1,1,1,1,1,1,1.0,0,9
569,6459,2,337,True,214.0,193,220,205,159,303,80,0.9877752858866882,0,2178
570,4381,4,384,False,5.0,4,8,2,5,3,4,0.6921944035346097,-1,0
571,4381,4,384,True,4059.0,568,648,262,376,938,615,0.5508433710136599,-1,222
572,876,15,5072,False,96.0,43,33,60,17,43,63,0.6981641206984053,-1,2
573,876,15,5072,True,1534.0,1294,968,1618,300,1469,2117,0.7550831747216826,-1,21
574,14638,20,7758,False,1.0,1,1,1,1,1,1,1.0,0,0
575,14638,20,7758,True,8.0,2,1,1,1,2,4,0.6870475997984639,-1,43
576,3981,10,1032,False,1.0,1,1,1,1,1,1,1.0,0,4
577,3981,10,1032,True,2.0,4,4,8,2,5,2,1.000036815028296,0,31
578,13251,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0
579,13251,3,31,True,759.0,107,84,120,68,135,126,0.7936657308420251,-1,4666
580,5709,17,789,False,1.0,1,1,1,1,1,1,1.0,0,0
581,5709,17,789,True,53.0,115,304,223,17,7,26,1.299058150996485,1,243
582,7665,2,158,False,45.0,32,26,37,48,31,18,0.9999999998852516,0,4
583,7665,2,158,True,9867.0,3486,3308,3853,4987,3493,1787,0.2785669724865562,-1,268
584,12442,17,14274,False,24.0,35,34,28,35,30,46,1.000000000161324,0,0
585,12442,17,14274,True,435.0,249,207,187,267,297,288,0.9999838712330787,0,5
586,13186,0,2245,False,301.0,831,828,788,219,938,1380,1.000064566157173,0,4
587,13186,0,2245,True,258.0,1161,990,1263,486,1550,1517,8.499700019925223,1,8
588,11428,27,196,False,8.0,6,4,16,9,2,1,0.9999999999495308,0,1
589,11428,27,196,True,883.0,46,79,122,18,9,4,0.9999359421041611,0,9
590,10026,2,291,False,1.0,1,1,1,1,1,1,1.0,0,4
591,10026,2,291,True,141.0,32,20,21,86,6,26,0.9999820986363812,0,521
592,13286,2,55,False,7.0,1,2,2,1,1,1,0.4973936477741099,-1,12
593,13286,2,55,True,1160.0,191,383,156,50,78,286,0.7186503594400455,-1,1451
594,15930,2,286,False,2.0,2,2,1,2,1,2,1.0,0,2
595,15930,2,286,True,890.0,2535,3452,1647,4054,1251,2271,1.355816887573533,1,2308
596,4267,1,947,False,6.0,1,1,1,1,1,2,0.6411137527647548,-1,0
598,13838,3,23,False,1.0,1,1,1,1,1,1,1.0,0,1
599,13838,3,23,True,115.0,207,206,150,364,192,122,1.3106033775041508,1,817
600,3286,2,59,False,8.0,2,1,3,1,5,2,0.6654506636648388,-1,11
601,3286,2,59,True,3894.0,976,1198,727,634,1519,802,0.5100538971551649,-1,886
602,14015,2,485,False,1.0,2,1,1,2,2,2,1.0511401267858833,0,4
603,14015,2,485,True,5594.0,233,295,116,244,214,296,0.1781294522513278,-1,2502
604,13222,0,8450,False,341.0,1633,3943,1814,585,771,1052,2.125004694707331,1,6
605,13222,0,8450,True,149.0,450,1066,435,227,312,212,1.5454140539293264,1,3
606,8488,0,11282,False,410.0,289,74,166,265,657,283,0.9999999976468588,0,9
607,8488,0,11282,True,170.0,157,52,100,127,327,181,1.0,0,5
608,11608,17,2793,False,16.0,15,16,10,28,12,11,0.999999999999854,0,0
609,11608,17,2793,True,2758.0,2523,3137,3082,3588,1059,1747,0.9020856850924605,0,48
610,15104,5,13,False,1.0,1,1,1,1,1,1,1.0,0,0
611,15104,5,13,True,4581.0,1783,932,1280,3476,2210,1018,0.9455808815875628,0,593
612,476,2,131,False,24.0,2,2,2,2,2,2,0.3211540189170805,-1,4
613,476,2,131,True,3817.0,106,115,98,103,167,49,0.43488098008633,-1,443
614,3773,2,83,False,2.0,1,1,1,1,1,1,0.9935806851864618,0,3
615,3773,2,83,True,137.0,546,480,498,320,793,641,1.181785824131248,0,2455
616,13482,14,49,False,1.0,1,1,1,1,1,1,1.0,0,1
617,13482,14,49,True,59.0,441,762,323,372,259,488,1.6332067697073835,1,1016
618,7117,1,443,False,13.0,1,1,2,1,2,1,0.5562786373116236,-1,6
619,7117,1,443,True,20.0,2,1,3,3,2,1,0.5880659880152423,-1,41
620,7583,15,3216,False,1.0,1,1,1,1,1,1,1.0,0,1
621,7583,15,3216,True,110.0,117,184,86,114,147,56,1.0000000003673928,0,60
622,4964,2,83,False,1.0,1,1,1,1,1,1,1.0,0,7
623,4964,2,83,True,4.0,30,70,11,19,42,10,1.0000079222791485,0,2455
624,2472,2,313,False,1.0,1,1,1,1,1,1,1.0,0,3
625,2472,2,313,True,100.0,353,366,338,394,420,247,1.218358006534738,1,2324
626,10681,2,906,False,76.0,3,9,1,3,1,1,0.666639756728666,-1,5
628,11466,2,1295,False,17.0,7,9,11,5,5,5,0.9348658056665994,0,6
629,11466,2,1295,True,1614.0,62,157,58,14,55,27,0.6571396406297406,-1,102
630,3002,2,337,False,2.0,2,2,2,1,2,1,1.0,0,9
631,3002,2,337,True,225.0,151,257,212,48,212,27,0.959579201191732,0,2178
632,2656,9,4970,False,3.0,1,1,1,1,1,1,0.9999338440831466,0,3
633,2656,9,4970,True,61.0,1,1,1,1,1,1,0.4137608598698384,-1,29
634,771,1,2457,False,1.0,1,1,1,1,1,1,1.0,0,18
635,771,1,2457,True,20.0,15,3,22,13,18,18,0.9999999999484982,0,132
636,12577,15,2306,False,16.0,328,25,20,102,22,1472,1.3365797889803832,1,1
637,12577,15,2306,True,1260.0,3229,1808,1584,2843,1933,7978,2.056614116794872,1,65
638,13757,1,11944,False,52.0,21,22,28,20,19,18,0.9999559805621964,0,3
639,13757,1,11944,True,6565.0,278,252,467,171,160,339,0.0534350197666812,-1,9
640,12563,25,893,False,3.0,7,6,6,8,6,10,1.0854221180190176,0,0
641,12563,25,893,True,1594.0,6964,6333,4251,8944,8234,7056,2.6101639810619144,1,77
642,3018,2,5,False,13.0,13,10,15,11,21,10,1.0,0,5
643,3018,2,5,True,8025.0,6627,5836,7116,5487,8131,6565,0.0099851812529987,-1,3746
644,3333,3,31,False,1.0,1,1,1,1,1,1,1.0,0,1
645,3333,3,31,True,868.0,658,651,443,353,1335,509,0.9190449516171826,0,4666
646,8131,24,198,False,3.0,1,2,2,1,1,1,0.9999836166145948,0,0
647,8131,24,198,True,429.0,816,1737,530,500,731,584,2.9090837398351894,1,131
648,4252,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0
649,4252,11,39,True,2022.0,805,309,1131,568,856,1159,0.9545606962848135,0,3928
650,7847,10,522,False,10.0,3,5,4,2,4,2,0.96896134919379,0,2
651,7847,10,522,True,59.0,14,20,5,20,21,3,0.7511615340495854,-1,17
652,192,10,2304,False,6.0,6,3,7,4,9,5,1.0,0,5
653,192,10,2304,True,1016.0,294,186,359,196,474,254,0.5675201321573832,-1,164
654,7190,13,2022,False,1.0,1,1,1,1,1,1,1.0,0,0
655,7190,13,2022,True,28.0,10,1,27,7,1,13,0.9999999958348064,0,147
656,1108,3,729,False,14.0,10,12,16,9,4,9,0.3936271222340654,-1,0
658,3272,22,475,False,1.0,1,1,1,1,1,1,1.0,0,0
659,3272,22,475,True,3.0,31,60,21,26,13,33,1.356066676871508,1,241
660,909,7,2566,False,1.0,1,2,1,1,1,1,1.0,0,39
661,909,7,2566,True,1.0,1,1,1,1,1,1,1.0,0,36
662,9696,41,5682,False,2.0,1,2,1,1,1,2,0.1704545454545454,-1,0
663,9696,41,5682,True,6.0,2434,4861,1265,4232,755,1057,41.52299601764156,1,78
664,11295,13,233,False,3.0,1,1,1,1,1,1,0.8271808227698098,0,0
665,11295,13,233,True,1875.0,347,81,228,884,472,72,0.7837725173205617,-1,189
666,13668,2,286,False,3.0,4,4,5,3,5,2,1.8462641056512927,1,3
667,13668,2,286,True,2254.0,4954,5031,6471,3700,6707,2862,1.2824853968697083,1,2308
668,7018,2,1516,False,25.0,3,1,4,6,2,2,0.4449132191024429,-1,2
669,7018,2,1516,True,1317.0,127,87,136,210,43,157,0.836703751043692,0,220
670,15197,0,6607,False,34.0,64,63,70,80,69,37,1.0000256670267296,0,3
671,15197,0,6607,True,224.0,101,79,129,184,74,38,0.2787066926600938,-1,5
672,7318,13,401,False,35.0,5,5,2,3,10,4,0.9029791128355822,0,0
673,7318,13,401,True,154.0,1324,736,49,146,4075,1616,1.0000247948284424,0,141
674,7579,3,332,False,3.0,1,1,1,1,1,2,0.6191690688668872,-1,3
675,7579,3,332,True,1513.0,26,21,29,27,30,21,0.635257719537631,-1,129
676,5326,2,102,False,4.0,1,1,1,1,1,2,0.6501283147989735,-1,12
677,5326,2,102,True,302.0,40,16,11,10,47,114,0.7810559015833062,-1,1791
678,7513,2,139,False,1.0,1,1,1,1,1,1,1.0,0,3
679,7513,2,139,True,379.0,99,189,32,120,79,76,0.7095806083664432,-1,2927
680,9033,20,152,False,1.0,1,1,1,1,1,1,1.0,0,0
681,9033,20,152,True,89.0,38,43,69,17,32,31,0.9423601223494956,0,226
682,2222,15,10209,False,99.0,70,39,122,65,36,86,0.9999981133819846,0,7
683,2222,15,10209,True,1559.0,558,122,1103,165,157,1242,0.8154584555480185,0,8
684,3479,1,2409,False,2.0,2,1,2,2,1,2,1.0,0,0
685,3479,1,2409,True,188.0,92,49,119,96,49,146,0.9999950198303512,0,78
686,4665,2,826,False,10.0,14,7,18,16,16,11,1.109214623457502,0,4
687,4665,2,826,True,3465.0,734,302,1010,956,818,583,0.8569197185560905,0,320
688,15373,14,288,False,1.0,1,1,1,1,1,1,1.0,0,1
689,15373,14,288,True,394.0,1033,904,1334,359,1465,1102,1.3438244647544348,1,2440
690,13155,2,5,False,1.0,1,1,1,1,1,1,1.0,0,10
691,13155,2,5,True,1605.0,54,105,17,15,65,70,0.5091716937955506,-1,3746
692,12985,8,1953,False,3.0,6,8,4,4,4,12,1.3646713224811662,1,0
694,11226,2,108,False,8.0,10,14,8,10,8,9,1.1386114637364426,0,4
695,11226,2,108,True,3393.0,865,1214,809,720,766,816,0.8245496159882226,0,274
696,10527,2,224,False,3.0,4,6,3,2,2,5,1.1822394833903889,0,3
697,10527,2,224,True,139.0,1158,2367,291,1214,864,1055,1.5864807957133178,1,908
698,4379,28,16498,False,2.0,1,1,1,1,1,1,0.0837935664799965,-1,1
699,4379,28,16498,True,5.0,1,1,1,1,1,1,1.0,0,7
700,2519,4,3734,False,17.0,26,28,14,25,19,45,1.271385706765693,1,0
701,2519,4,3734,True,432.0,354,328,221,319,240,663,0.8966656428542799,0,26
702,2717,10,2060,False,9.0,11,13,19,4,7,13,1.0000220724546167,0,0
703,2717,10,2060,True,476.0,813,995,1546,147,225,1151,1.0000588336955982,0,93
704,3839,2,4730,False,8.0,2,1,2,1,2,3,0.7120380791573442,-1,5
705,3839,2,4730,True,275.0,9,6,4,5,13,18,0.7881793086352874,-1,68
706,13458,2,485,False,1.0,1,1,1,1,1,1,1.0,0,2
707,13458,2,485,True,55.0,214,112,125,177,264,394,1.1587399407393506,0,2502
